,Unnamed: 0,Name,Country,Brand,Categories,Tasting Notes,ABV,Base Ingredient,Years Aged,Rating,Rate Count,Price,Volume,Description
3920,11192,Old Pogue Master’s Select Bourbon,United States,Old Pogue,"Bourbon, Whiskey",,45.5%,,,5.0,1,$101.49,,"A small batch, 91 proof, handcrafted Kentucky straight bourbon whisky. Old Pogue was the flagship product of the original H.E. Pogue Distillery in 1876 and is also the first product released by the modern Pogue Distillery. The product was fashioned after an original bottle of Old Pogue that remained in the family for over a century. This easy-drinking bourbon can be enjoyed neat or with a small amount of ice or water."
3921,11193,Backbone Old Bones 10 Year,United States,Backbone,"Bourbon, Whiskey",,55%,,10.0,5.0,1,$117.83,,"Bottled at barrel strength of 110 proof, this high-rye bourbon was aged in new American oak casks for over ten years."
3922,11194,The Presidential Dram Single Barrel Straight Bourbon Whiskey,United States,The Presidential Dram,"Bourbon, Whiskey",,55%,,,5.0,1,$69.99,,
3923,11195,Black Feather Bourbon,United States,Black Feather,"Bourbon, Whiskey",,,,,5.0,1,$31.57,,
3924,11196,Old Medley 12 Year,United States,Old Medley,"Bourbon, Whiskey",,43.4%,,12.0,5.0,1,$64.94,,"Old Medley 12 Year Old Kentucky Straight Bourbon Whiskey is also made using a family recipe of corn, rye and barley. The grains are fermented with an eight-generation old yeast strain (the exact type of yeast used remains a closely guarded family secret) before being twice distilled twice through a copper-pot still and matured in new, charred American oak casks for twelve years. The bourbon has a slightly grainy aroma, with touches of wood spice, rye and aged vanilla. The aroma gives way to notes of sweet pecan, caramel and oak, and leads to a warming, slightly sweet finish."
3925,11197,Orphan Barrel Old Blowhard Bourbon 26 Year,United States,Old Blowhard,"Bourbon, Whiskey",,45.35%,,26.0,5.0,1,$199.99,,"Hand bottled in Tullahoma, this whiskey bourbon contains exuberant, rich flavors with undertones of smoke and honey followed by a gentle finish--dry and spicy with a hint of orange peel."
3926,11198,Ol’ Major Bacon Bourbon,United States,Old Major,"Bourbon, Whiskey",,35%,,,5.0,1,$27.99,,"Bacon has a rich (and fatty) history dating back before the times of Middle English. Originally, bacon or bacoun was a term which referred to pork of all varieties.  Well, we think that's ridiculous, and we are extremely appreciative that we don't live in the Middle Ages. That would suck.  Bacon, as the lovely Katy Perry says, ""is the candy meat of the world,"" and we think it's time that the American people stop restricting where this beautiful pork finds its way.  Old Major Bacon Bourbon holds nothing back. It is not a drink for the faint of heart."
3927,11199,Oak Cliff Bourbon,United States,Oak Cliff,"Bourbon, Whiskey",,,,,2.5,2,$33.59,,
3928,11200,Courtney & Woods Bourbon Whiskey,United States,Courtney  Woods,"Bourbon, Whiskey",,40%,,,5.0,1,$19.99,,Toffee color with a nose of pepper roasted marshmallows and candy apples. Medium bodied with a palate of pepper salty toffee and burnt sugar. The finish is long and spicy.
3929,11201,John B. Stetson Bourbon,United States,John B. Stetson,"Bourbon, Whiskey",,42%,,,5.0,1,$29.99,,"A fine sipping bourbon made from locally sourced native American corn, layered with woody flavors and finished with hints of vanilla and caramel."
3930,11202,Sullivan’s Cove Single Malt Double Cask,United States,Sullivan,"Bourbon, Whiskey",,40%,,,5.0,1,$199.99,,"A mix of two casks of Australian single malt from the Tasmania distillery, Sullivan's Cove Double Cask has been matured in French oak and American oak casks and is described as 'a perfect balance between sweet malt and oak that ends with a hint of dark chocolate and rainforest botanic'."
3931,11203,Delaware Phoenix Distillery Single Barrel Bourbon Whiskey,United States,Delaware Phoenix Distillery,"Bourbon, Whiskey",,50%,,,5.0,1,$34.47,,
3932,11204,Carstairs Whiskey Blend White Seal,United States,Carstairs,"Bourbon, Whiskey",,40%,,,5.0,1,$11.24,,A gracious combination of distinguished whiskies and fine neutral spirits.
3933,11205,W.B. Saffell Bourbon,United States,W.B. Saffell,"Bourbon, Whiskey",,54.5%,,,5.0,1,$49.99,,"William Butler Saffell began distilling as a teenager. With his grit, determination, and reputed hand-made sour mash, it wasn’t long after, in 1889, that he built his first distillery. What resulted was a delicate, golden Kentucky Bourbon, first created northwest of Lawrenceburg, that became a treasure of pre-prohibition America.

Saffell himself may have said it best when he remarked, “My own small product is not excelled by any.” Crafted to stand apart, this non-chill filtered offering is a blend of 6, 8, 10, and 12 year old Kentucky Straight Bourbon. It delivers a complex spice, caramel & wood flavor along with notes of creamy vanilla & dried fruit. Recreated to deliver every bit of that pre-prohibition, straight-from-the-barrel flavor, this genuine piece of bourbon heritage won’t be around for long. Only a limited number are available, so own a piece of history before they’re gone forever."
3934,11206,Alibi Whiskey,United States,Alibi,"Bourbon, Whiskey",,45%,,,5.0,1,$20.99,,"Alibi American Whiskey is a smooth 90 proof blended whiskey. A fitting foundation for Alibi is the tree of life, the scene of the original sin. Our label of whiskey, is best described as a value brand that identifies with tastemakers looking to bring people together, enhance a great evening, and make memories that in some instances require an Alibi."
3935,11207,John Myer Bourbon Whisky,United States,John Myer,"Bourbon, Whiskey",,45%,,,5.0,1,$53.99,,
3936,11208,J.R. Revelry Bourbon,United States,J.R. Revelry,"Bourbon, Whiskey",,,,,5.0,1,$34.99,,"La Bodega Internacional, handcrafted premium spirits company based in Atlanta, announced the launch of J.R. Revelry, a 90 proof bourbon that provides a unique, smooth taste for new and existing craft whiskey enthusiasts and connoisseurs.    J.R. Revelry is the first bourbon whiskey created and owned by La Bodega Internacional. From the bottle, to the bourbon inside it, to the label, J.R. Revelry is an All-American (100% Made in the U.S. – Certified) craft bourbon whiskey that is debuting in 2015.    J.R. Revelry has a smooth, approachable flavor profile, with a rich amber appearance and a solid, pleasing bouquet. The taste features a fresh fruit flavor, with a hint of baking spices. The finish features more spices and fresh oak, with a hint of smoke."
3937,11209,Flatboat Bourbon,United States,Flatboat,"Bourbon, Whiskey",,45%,,,5.0,1,$36.09,,Honey-amber in color with an aroma that features light fruit notes such as banana and apple with subtle notes of rye spice and oak. This bourbons initial palate is sweet fruit with hints of cinnamon and oak with a soft mouthfeel. It finishes strong at 90 proof with a lingering rye spice
3938,11210,Witherspoon’s Bourbon,United States,Witherspoons Distillery,"Bourbon, Whiskey",,50%,,,5.0,1,$42.80,,
3939,11211,1000 Stories Bourbon Barrel Aged Zinfandel,United States,1000 Stories,"Bourbon, Whiskey",,,,,5.0,1,$16.99,,
3940,11212,Dire Wolf Bourbon,United States,Dire Wolf,"Bourbon, Whiskey",,40%,,,5.0,1,$19.99,,"Dire Wolf Bourbon is matured in oak barrels, typical bourbon profile with lots of ‘char’, vanilla and caramel notes, somewhat ‘smokey’, ‘sweet/woody’, and nutty."
3941,11213,Easy Rider Bourbon,United States,Easy Rider,"Bourbon, Whiskey","Caramel, Leather, Nutty, Pepper, Spicy",40%,,4.0,5.0,1,$24.99,,"Easy Rider’s layered aroma and relaxed flavor is best enjoyed at your own pace. A smoother, easy-drinking whiskey, our bourbon is made for those who understand that freedom is an open road. Bottled at 80 Proof with glacier-fed spring water from Mt. Hood, Easy Rider is a classic Kentucky Straight Bourbon Whiskey, aged 4 years in American White Oak Barrels."
3942,11214,Adirondack 601 Bourbon Whiskey,United States,Adirondack Distilling Company,"Bourbon, Whiskey",,43.2%,,,5.0,1,$27.27,,"This unusually smooth Bourbon is born from 100% local corn. A hint of natural sweetness on the nose, it develops a depth on the palette with hints of vanilla, raisin with a spicy peppery finish. You know it’s whiskey but without the burn. Try it straight up or with a drop of water to “open up” the fragrances. Enjoy!"
3943,11215,Temptation Straight Bourbon Whiskey,United States,Temptation,"Bourbon, Whiskey",,41%,,,5.0,1,$28.99,,"Temptation Bourbon is made from a 75% corn, 20% rye and 5% malted barley mashbill, and is aged for at least two years in charred American oak casks. With a higher corn percentage than sister Redemption Bourbon, this is sweet and fruity."
3944,11216,80 Strong Bourbon,United States,80 Strong,"Bourbon, Whiskey",,,,,5.0,1,$25.74,,"80 Strong is one of the few independently owned alcoholic beverage brands in the market.  We feel that independent brands offer the consumer, options for a richer variety of products, creatively inspired and of superior quality. 80 Strong is bourbon, handmade in a Bardstown distillery that has been family-owned for generations. Every step of the process is overseen by a master-distiller with decades of experience in his craft. 80 Strong is aged and blended just right to deliver an amazingly smooth and delicious taste. For the price, there is no better bourbon available.  In an independent taste test by the Bourbon Boys, 80 Strong scored higher than Jack Daniels, Beams Choice and Wild Turkey."
3945,11217,Bowen’s Whiskey,United States,Bowens Spirits,"Bourbon, Whiskey",,45%,,,5.0,1,$43.99,,"Bowen’s unique small batch American whiskey is made for trailblazers that seek and value true guts, quick wit, and a smooth ﬁnish. Combining a proprietary family recipe and distillation process, Bowen’s Whiskey challenges pretentious “norms” capturing the heart and soul of the mighty oak with a distinct campfire aroma."
3946,11218,Buck 8 Year Kentucky Straight Bourbon,United States,Buck Bourbon,"Bourbon, Whiskey",,45%,,8.0,5.0,1,$31.99,,"The use of wooden barrels to store and transport liquids dates back to 2690 B.C., when ancient Egyptians during the Early Dynastic Period began replacing clay vessels with wooden casks in order to meet the demands of their sprawling civilization. The advantages of wooden barrels were evident - not only were they less fragile than clay vessels, but their cylindrical shape allowed them to be rolled rather than carried across short distances. As settlers along the Nile quickly realized, however, barrels made from wooden staves imparted a unique color and flavor profile to the liquids stored within.    Buck 8 Year Old Kentucky Straight Bourbon Whiskey is matured for a minimum of eight years in new American oak casks under the intense Kentucky sun. As a result of this maturation process, the bourbon has a caramel color, along with an aroma of vanilla, dark fruits, creme brÃ»lée and honey. The aroma gives way to notes of cherries, maple syrup, waffle cones and wood spices on the palate, and leads to a finish accented by touches of caramel, charcoal and cocoa.    The bourbon earned the Bronze Medal at the San Francisco World Spirits Competition, and earned a score of 91 points from the Beverage Testing Institute. Pick up a bottle today!"
3947,11219,C.W. Irwin Bourbon,United States,C.W. Irwin,"Bourbon, Whiskey",,,,,5.0,1,$51.49,,"C.W. Irwin combines the spirit of the old frontier with the spirit of the new west; bold and refined harkening back to an independent, wild time. Kick off your boots, put up your feet, fill your glass with C.W. and enjoy the true flavor of the west. Bring out the unbridled spirit in you."
3948,11220,Virginia Gentleman Bourbon,United States,Virginia Gentleman,"Bourbon, Whiskey",,40%,,,5.0,2,$23.99,,"Founded in 1935 by Bowman and his two sons, A. Smith Bowman Distillery is the oldest family-owned bourbon distillery in the United States. The company is located near the site where Elijah Craig, the inventor of bourbon whiskey, was born and raised. At that time, what would become the state of Kentucky was actually part of Virginia. Craig would eventually move west to Kentucky, leaving a legacy of bourbon whiskey in the Old Dominion. Several years later, in 1797, President George Washington would profit from a distilling operation at his Mount Vernon Farm. The Bowmans began producing bourbon at the end of Prohibition and the fabled Virginia Gentleman became the region's drink of choice for decades.    The award-winning VG90 Small Batch Bourbon combines a unique copper still and multi-layered filtration system with aging of at least six years in new oak charred barrels. Produced under the watchful eye of long-time Master Distiller Joe Dangler, VG90 has won many awards, including four stars from Spirit Journal and, previously, silver medals at the San Francisco World Spirits Competition in 2000 and 2001. The result is a bourbon that has Dangler and Adams getting requests for VG90 from around the world.    Won Double Gold and Best American Whiskey at the San Francisco World Spirits Competition, beating some of the biggest names in bourbon, including Knob Creek, Woodford, Wild Turkey, Evan Williams and others."
3949,11221,Griff’s Cowboy Whiskey,United States,Griffs,"Bourbon, Whiskey",,40%,,,5.0,1,$29.99,,"Griff's Cowboy Whiskey is meant to celebrate the ""American cowboy."" As of April, 2012, the website suggests a Griffin Ranch Microdistillery. The recent filing with the federal Tax and Trade Bureau sources the whiskey itself at the Cedar Ridge Winery and Distillery in Iowa, which we note here as the producer. According to a write-up at the Eastern Iowa Life, the whiskey is named for Scott ""Griff"" Griffin of Cedar Ridge. It is made from a base of Iowa corn in honor of the 19th century cowboy."
3950,11222,Trail’s End Bourbon,United States,Trails End,"Bourbon, Whiskey",,45%,,,5.0,1,$49.27,,
3951,11223,Firestone Walker Anniversary: XVII,United States,Firestone Walker,"Bourbon, Whiskey",,,,,5.0,1,$22.99,,"To create XVII, we blended together 220 oak barrels and 7 different beers creating something truly complex and exceptional."
3952,11224,Charles Goodnight Bourbon,United States,Charles Goodnight,"Bourbon, Whiskey",,50%,,,5.0,1,$45.99,,"Goodnight Premium Bourbon is made from a marriage of hand-selected, six year old barrels. It has a markedly gentle, yet bountiful, aroma of vanilla and caramel, with trails of honey and spice on the palate and smoky tobacco on the finish."
3953,11225,Buckshot Bourbon Peppered Maple,United States,Buckshot,"Bourbon, Whiskey",,35%,,,5.0,1,$16.99,,
3954,11226,Kopper Kettle Virginia Whiskey,United States,Belmont Famrs,"Bourbon, Whiskey",,43%,,,5.0,1,$34.99,,
3955,11227,Avery Insula Multos Collibus Bourbon Barrel Aged Sour,United States,Avery Brewing Company,"Bourbon, Whiskey",,9.7%,,,5.0,1,$14.99,,Ale aged in Bourbon barrels with cherries added.
3956,11228,Cyrus Noble Bourbon,United States,Cyrus Noble,"Bourbon, Whiskey",,45%,,,5.0,1,$32.99,,
3957,11229,Medley’s Private Stock 10 year,United States,Medleys,"Bourbon, Whiskey",,45%,,10.0,5.0,1,$64.99,,
3958,11230,McKenzie Single Barrel Cask Strength Wheated Bourbon Whiskey,United States,McKenzies,"Bourbon, Whiskey",,55%,,5.0,5.0,1,$70.99,,"It might seem like an odd choice, putting a distillery in the middle of a wine region. But if you think about it, it makes sense. For one thing, the folks at Finger Lakes Distillery have immediate access to the crop of one of the best grape-growing regions in the country. They even have their own vineyard in front of the distillery. The Finger Lakes region is also home to quite a few small farms, from which they get their corn, rye, barley, and the other grains and fruits that they use to make their premium spirits. Finger Lakes Distilling is a NYS Farm Distillery, which means that they're a small operation making a handcrafted product. It also means they're able to devote all their attention to everything they make; they don't take any shortcuts. Their flavored vodkas and liqueurs are made in the traditional manner, by soaking real fruits in the spirit. They don't add extracts or synthetic flavoring to speed up the process. Their whiskies rest in oak barrels for as long as they need to, until they mature into the rich aged spirit that they offer with pride. This is their first cask strength single barrel to make it out to CA and a wheated bourbon at that. Big bold and full of character, this is definitely their most intriguing product and pretty solid effort from this little upstart. This is bourbon's mashbill is 70%, 20% wheat, and 10% malt. Bottled at around 4 years of age and 110.7 proof."
3959,11231,Warbringer Mesquite Smoked Southwest Bourbon,United States,Warbringer,"Bourbon, Whiskey","Creamy, Dried Fruit, Leather, Oak, Roasted, Smoky, Strong",49%,"Corn, Rye",,5.0,1,$59.99,,"Crafted using mesquite roasted corn and rye and finished in specially sourced sherry casks, this whiskey has a heavy palate of oak and smoke, backed up by notes of fruit, caramel and spice."
3960,11232,Capmaker Bourbon,United States,Capmaker Co.,"Bourbon, Whiskey",,43%,,,5.0,1,$20.99,,"Capmaker Bourbon is a hand picked Indiana 86 proof bourbon with a blend of 70% corn, 21% Rye, and 9% blended malted barley. Subtly sweet and smooth from the corn, with a lovely toasted finish from the rye and malted barley. Proofed to be strong, but not overpowering."
3961,11233,The Duke Kentucky Bourbon,United States,The Duke,"Bourbon, Whiskey",,88%,,,5.0,1,$36.49,,
3962,11234,Cavalry Bourbon Whiskey,United States,Cavalry,"Bourbon, Whiskey",,45%,,,5.0,1,$32.99,,
3963,11235,Oola Waitsburg Cask Strength,United States,Waitsburg Cellars,"Bourbon, Whiskey",,58%,,,5.0,1,$75.49,,"Choice barrels of our Waitsburg Bourbon Whiskey are occasionally selected for bottling. As with vintage wine bottlings, there’s no exact schedule for these releases. At barrel strength our Bourbon presents an explosive nose of concentrated spice and toasted sugars. The finish is long, with heightened aromas of toffee, bright cherry, fresh tobacco leaf, vanilla bean and smoke. The spicy kick of a high rye content is balanced by sweet, smooth corn and the unmistakably silky viscosity of organic Washington soft white winter wheat. Aged initially in ten-gallon American oak casks and then matured in 53-gallon barrels, this meticulously handcrafted Bourbon has mellow tannins even at high proof."
3964,11236,Copper Fiddle Bourbon Whiskey,United States,Copper Fiddle,"Bourbon, Whiskey",,46%,,,5.0,1,$45.99,,"The best way we can think of to describe Copper Fiddle Distillery Bourbon Whiskey is to paraphrase the old adage that age may result in wisdom, but in taste, our young bourbon whiskey stands up to the old guys. The rich color and exceptional taste comes from the marriage of small toasted charred American white oak barrels and our Midwest-sourced three grain corn based spirit.  A random sampling of tasting notes from recent competitions in which we have entered include: “very smooth”, “deep caramel”, “vanilla undertones”, “dark chocolate”, “hints of butterscotch”, “toasty oak flavors” and “lingering finish”.  Our Bourbon Whiskey is one-pass distilled in an “old style” American made copper pot still from Arkansas, capturing the hearts of each distillation. While excellent in all of your traditional bourbon whiskey cocktails, we like it neat or on the rocks with a slice of lemon peel."
3965,11237,Crooked Fox Bourbon Whiskey,United States,Crooked Fox,"Bourbon, Whiskey",,40%,,,5.0,1,$3.49,,"Crooked Fox is a tribute to those who trusted and were betrayed. Trust your instinct, it’s usually right. Inside every bottle of Crooked Fox lies a well-balanced, unbelievably smooth blend of bourbon whiskies distilled and aged in two of America’s proudest whiskey making regions: Kentucky and Tennessee.  After carefully maturing in wooden casks, we go barrel by barrel, selecting the best tasting bourbons to create a whiskey with rich flavors of smoked maple, vanilla, nutmeg, oak, and malted barley with hints of rye. The result is a high quality whiskey that even the most sophisticated bourbon drinkers will appreciate."
3966,11238,Two Stars Bourbon,United States,Two Stars,"Bourbon, Whiskey",,,,,5.0,1,$19.99,,"Aged a minimum of four years, Two Stars Bourbon is named as a tribute to the Municipal Flag of Louisville, KY. A better tribute is the rich tawny amber hue, the lean woody aromas, dry character, and warming finish of this great Kentucky Bourbon."
3967,11239,Rod & Rifle Bourbon,United States,Rod  Rifle,"Bourbon, Whiskey",,40%,,,5.0,1,$29.69,,"Rod & Rifle Bourbon is designed, produced and marketed with passion for the Great Outdoors.  Our 88 proof bourbon is perfect to enjoy after a great day on the river, stream or lake or successful trip into the woods, mountains or fields."
3968,11240,Mic.Drop. Straight Bourbon,United States,PM Spirits,"Bourbon, Whiskey",,56%,,,5.0,1,$126.99,,"Exactly what it claims to be:

A delicious, properly aged, old-school Bourbon with a solid provenance and nothing to hide."
3969,11241,Calumet Farm Single Rack Black Bourbon 12 Year,United States,Calumet Farm,"Bourbon, Whiskey",,47%,,12.0,5.0,1,$116.99,,"Single Rack Black 12 Year Old uses a traditional bourbon mash bill of corn, rye and malted barley creating a distinct spirit profile.

The selected rack must meet our highest standards for character, body and overall flavor before being used to craft this prestigious and robust Kentucky bourbon."
3970,11242,James T Kirk Straight Bourbon Whiskey,United States,James T. Kirk,"Bourbon, Whiskey",,,,,5.0,1,$69.99,,"James T. Kirk Straight Bourbon Whiskey is serious bourbon selected from choice barrels aged between 4-12 years. Each small batch release of James T. Kirk Straight Bourbon Whiskey exhibits a depth and richness seen in only the finest examples of bourbon with notes of caramel, Asian 5 spice and pecan. Crafted with the highest respect for the whiskey and for the man that bears its name, James T. Kirk Straight Bourbon Whiskey is for the Star Trek fan and the serious bourbon fan alike."
3971,11243,The Dimple Pinch 15 Year Whiskey,Scotland,The Dimple Pinch,"Bourbon, Whiskey",,,,15.0,5.0,1,,,"Peppery nose, soft, smooth and supple, elegant and solid. The Dimple Pinch is a fine original De Luxe blend that was specially selected and matured. The result is an exquisite 15 year of blended scotch whiskey that was blended and bottled in Scotland itself."
3972,11244,Cambridge House Kolsh,United States,Cambridge House,"Bourbon, Whiskey",,,,,5.0,1,$4.94,,"German Style Light Ale. Smooth, easy drinking with subtle noble hop character."
3973,11245,Bourbontown Club Whiskey,United States,Bourbon Town,"Bourbon, Whiskey",,,,,5.0,1,$14.99,,"Before the earliest settlers came from Bourbon County, Kentucky, in 1836 the Bourbon area was the land of the Potawatomi Indians. Old surveys in the county surveyor's office show the Indian trails, including one that runs from the Potawatomi Park village site in the South Bend area through the present town of Bourbon. Two of the old trails ran through the woods between 14B and 15th Roads east of IN 331. Between these trails (traces of one which can still be seen) is a natural amphitheater, which the old timers said, was where the Indians held their council meetings."
3974,11246,Woodstone Creek Five Grain Bourbon Barrel #1,United States,Woodstone Creek,"Bourbon, Whiskey",,47%,,,5.0,1,$99.99,,
3975,11247,Corti Brothers Good Honest Whisky 4 Year Bourbon Double Barrel Finish,United States,Corti Brothers,"Bourbon, Whiskey",,46%,,4.0,5.0,1,$56.99,,
3976,11248,J.W. Overbey Whiskey,United States,J.W. Overbey,"Bourbon, Whiskey",,35%,,,5.0,1,$45.00,,"J.W. Overbey & Co is an urban micro-distillery, specializing in small batch bourbon and specialty spirits. We ferment and distill all of our spirits from locally sourced ingredients. Located in the Bedford Stuyvesant neighborhood of Brooklyn NY, we have been proudly offering our friends and neighbors a taste of a very hand-made spirit since November 2013."
3977,11249,Weed ‘Oak Cellars’ Straight Bourbon Whiskey,United States,Weed Cellars,"Bourbon, Whiskey","Apple, Apricot, Biscuit, Bold, Caramel, Fig, Herbal, Honey, Leather, Nutmeg, Nutty, Smoky, Smooth, Toasty, Tobacco, Vanilla, Velvety",45.5%,"Barley, Corn, Rye",2.0,5.0,1,$39.99,,"Tasting Panel awards this Bourbon 93 points. Two years aged in White Oak barrels it has a beautiful amber hue and smoky toasted oak and hazelnut aromas. Clove and a hint of tobacco with a lingering warm, spiced finish."
3978,11250,Muckley Eye Bourbon,United States,The Colts Neck Stillhouse,"Bourbon, Whiskey",,45%,,,5.0,1,$50.99,,"This deep amber whiskey has a complex aroma of vanilla, mint and molasses. Not too sweet to the taste with notes of brown sugar and spice that give way to oak, toffee and dark fruit. This whiskey finishes long and smooth with serious depth.

Aroma – Spicy, Rich, Fruity, hints of sweet oak and caramel
Taste – Creamy, Ripened Berries, Well Balanced
Finish – Soft, Smooth and Pleasantly Long."
3979,11251,Abbott & Wallace Straight Bourbon Whiskey,United States,Abbott  Wallace Distilling,"Bourbon, Whiskey",,,,,5.0,1,$55.99,,"Abbott & Wallace Distilling’s Straight Bourbon Whiskey invokes Colorado flavor at its core. Sown and raised on the Front Range of northern Colorado, the traditional wheated bourbon mash provides a soft palate and access to the many layers of this whiskey. Double distillation in our custom copper alembic pot stills allow subtle apricot and sherry esters to shine. Finished with pure Rocky Mountain water and aged at high altitude to develop a bold oak finish."
3980,11252,Sisterdale Distilling Co. Straight Bourbon,United States,Sisterdale Distilling Co,"Bourbon, Whiskey",,46.7%,,,5.0,1,$0.00,,Straight Bourbon
3981,11253,Crooked Furrow 4yr Bourbon,United States,Crooked Furrow,"Bourbon, Whiskey","Butter, Caramel, Fruity, Honey, Leather, Nutty, Oak, Smoky, Toasty, Tobacco, Vanilla",46%,"Barley, Corn",4.0,5.0,1,$71.49,,"North Dakota's first bourbon and Harvest Blends full-bodied older brother. Our small batch system produces a hand crafted spirit that is twice barreled in new American white oak and hand selected after 4 long years. This bourbon has won national awards including a double gold in The Fifty Best American Bourbon Competition in 2019 as well as taking silver in the 2019 Heartland Whiskey Competition. 

Proof Artisan Distillers is located in downtown Fargo, North Dakota. We are locally owned and committed to producing only the highest quality, handmade, small batch spirits utilizing locally sourced ingredients for our base spirits from the Red River Valley. To learn more about our entire lineup of award-winning spirits visit our website www.proofdistillers.com

North Dakota Distilled ~ Nationally Awarded"
3982,11254,Royal Kentucky Blended Bourbon Whiskey,United States,Royal,"Bourbon, Whiskey",,40%,,,5.0,1,$16.49,,
3983,11255,Boone’s Bourbon,United States,Boones Bourbon,"Bourbon, Whiskey",,58.5%,,,5.0,1,$46.49,,"""Homegrown"" Boone's Bourbon is inspired by American Singer/Songwriter Tyler Boone. Aged to perfection in American Charred White Oak Barrels. 

Mash Bill: 75% Corn, 21% Rye, 4% Barley"
3984,11256,Bourbon 30 Proof Aged,United States,Thief Distilling Company,"Bourbon, Whiskey",,45%,,,5.0,1,$41.99,,"Bourbon 30 Blue is proof-aged in a unique process in which specially selected barrels of mild, mellow bourbons are cut to 90 proof before finishing the maturation process under the close watch of our Master Crafter. Proof-Aged offers all the great flavors of a high proof bourbon at a lower sipping proof. Perfect on ice and enjoyed any time of the day!"
3985,11257,G&W Private Stock Kentucky Sour Mash Bourbon,United States,GW Bourbon,"Bourbon, Whiskey",,,,,5.0,1,$17.48,,
3986,11258,Clayton Small Batch Bourbon Whiskey,United States,Clayton Distillery,"Bourbon, Whiskey",,,,,5.0,1,$49.47,,"At the Clayton Distillery we make every barrel of New York Straight Bourbon Whisky from scratch. We start with hard water ideal for whisky production and ferment a mash of corn, malted barley, wheat and/or rye. Our double pot distilled bourbon is aged in new charred American white oak barrels and bottled from single barrels as a true Small Batch Bourbon."
3987,11259,45th Parallel Border Bourbon,United States,45th Parallel Distillery,"Bourbon, Whiskey",,46.15%,,,5.0,1,$49.99,,"Border Straight Bourbon is truly “small batch” in every detail.  No short cuts.  We are currently releasing whiskey at 4 years of age, using traditional aging techniques and medium char in Ozark White Oak barrels. The barrels are constructed from wood staves that are air dried three years."
3988,11260,Jimmy’s Texas Bourbon 100 Proof,United States,Kiepersol,"Bourbon, Whiskey",,50%,,,5.0,1,$78.49,,A bourbon as bold as WW II torpedo pilot Jimmy Hines. We are honored to name this bourbon Jimmy's which is synonymous with freedom.   A Bourbon with a beautiful bronze color coming from a combination of charred bourbon barrels and Kiepersol Port barrels.
3989,11261,Cardinal Bourbon Barrel Proof,United States,Cardinal,"Bourbon, Whiskey",,55%,,,5.0,1,$54.49,,"Our Single Barrel Bourbon is 110 proof, down from 123.2 at barrel proof. We intentionally kept a high proof to give you control of how you drink it. It also means that this 375ml bottle will go far. 

Add a bit of water at a time to a neat pour to suit your taste.

Many distilleries want to get their bourbon into the hands of as many consumers as possible, so to fill more bottles, they add more water. That lowers the proof, but it also washes out the flavors we so enjoy in bourbon. 

The bottom line is: You can always add water, but you can't take it away. This is your bottle, and we think you should be in control."
3990,11262,Doc Porter’s Bourbon,United States,Doc Porters,"Bourbon, Whiskey",,45%,,,5.0,1,$42.99,,"Doc Porter's High Wheat Bourbon is our grain-to-glass blend of malted barley, corn, and wheat. It is carefully milled, mashed, fermented and distilled to perfection. Then it makes its way into new, white American oak barrels where it patiently waits to be enjoyed. Our Bourbon ages in 15, 20 & 25 gallon barrels, which allow for a more intimate interaction with the oak."
3991,11263,New Riff Distilling Single Barrel Straight Bourbon Whiskey,United States,New Riff,"Bourbon, Whiskey",,55.8%,,,5.0,1,$49.99,,"Appearance: Extra rich, unfiltered deep amber color.

Nose: Butterscotch rounding into fresh oak, with hints of vanilla and rye spice.

Taste: Broad, fulsome mouthfeel, leading to a sweeter vanilla accent, before a gathering of rye spices (clove, cinnamon, mint, dark berry) into the finish.

Finish: Long, rye-led finish, with brambly red-black fruits amid white pepper and clove."
3992,11264,Bear Wallow Gnaw Bone Bourbon,United States,Bear Wallow Distillery,"Bourbon, Whiskey",,50%,,,5.0,1,$48.99,,"Gnaw Bone Bourbon is named after the small town in Indiana where our distillery is located. Using limestone-filtered water and 100% Indiana corn, wheat and malted barley, Gnaw Bone Bourbon is rich in flavor with notes of vanilla, caramel and oak. Our bourbon is non-chilled filtered so that you get the full flavor of this warm spirit. We hope that you will enjoy our hand-crafted small batch bourbon."
3993,11265,The Heart Distillery Co Straight Bourbon,United States,The Heart Distillery Co,"Bourbon, Whiskey",,,,,5.0,1,$36.99,,
3994,11266,Syntax Bourbon,United States,Syntax,"Bourbon, Whiskey",,,,,5.0,1,$44.49,,
3995,11267,Spirit of America Bourbon,United States,Spirit of America,"Bourbon, Whiskey",,43%,,,5.0,1,$32.99,,
3996,11268,Dark Horse Scotch Ale,United States,Dark Horse Brewing Company,"Bourbon, Whiskey",,,,,5.0,1,$8.99,,
3997,11269,Idle Hands Bourbon Barrel-Aged Leather,United States,Idle Hands Craft Ales,"Bourbon, Whiskey",,,,,5.0,1,$12.99,,
3998,11270,Big House Honey Bourbon 6 Yr,United States,Big House,"Bourbon, Whiskey",,35%,,,5.0,1,$21.99,,
3999,11271,Resilient Straight Bourbon Whisky,United States,Resilient Bourbon,"Bourbon, Whiskey",,,,,5.0,1,$99.99,,
4000,11272,Bio Bourbon Whiskey,United States,Bio Liquors,"Bourbon, Whiskey",,,,,5.0,1,$30.79,,
